Time,Amount,Age,Location,TransactionType,Class,JobArea,ItemCategory
95045.41587792528,30.2,32,OH,Online,0,Education,Groceries
59086.28048971276,5.93,33,CA,In-Store,1,Engineering,Toys
161385.61152174172,9.53,25,NC,Online,0,Engineering,Toys
14697.743412540864,4.86,42,FL,In-Store,0,Retail,Groceries
215071.17670437705,43.25,72,OH,Online,0,Engineering,Furniture
228590.35068241,26.21,28,PA,In-Store,1,Hospitality,Toys
138645.60125134562,24.13,20,NY,Online,0,Retail,Pharmacy
161095.717541544,19.26,41,PA,Online,0,Retail,Restaurants
81018.13078820896,91.02,32,MI,Online,0,Healthcare,Electronics
48493.82820266193,66.08,78,NC,Online,0,Retail,Electronics
18207.058564948,56.71,51,FL,In-Store,0,Healthcare,Restaurants
158669.2477839061,8.38,18,OH,Online,0,Education,Gas
83590.01638611803,17.57,45,TX,In-Store,0,Healthcare,Groceries
127122.586140532,59.27,57,TX,In-Store,0,Logistics,Pharmacy
113550.13538978805,53.7,47,OH,Online,0,Retail,Toys
121801.71053549636,4.89,50,MI,In-Store,0,Engineering,Toys
61777.346810645984,15.67,56,GA,Online,0,Healthcare,Clothing
232317.09812117796,25.64,52,CA,Online,1,Finance,Electronics
163429.87109906206,12.93,58,OH,Online,0,Retail,Toys
147256.96325504372,25.7,77,PA,Online,0,Hospitality,Restaurants
177105.2984830504,16.64,39,FL,In-Store,1,Healthcare,Pharmacy
70872.97879123352,74.91,36,CA,In-Store,0,Logistics,Groceries
9.128493900887236,42.64,37,NC,Online,0,Hospitality,Toys
84472.6890683958,194.17,71,CA,Online,0,Tech Support,Gas
114803.32515904609,65.93,74,CA,In-Store,0,Finance,Restaurants
64267.86023850132,28.19,46,NC,Online,0,Logistics,Restaurants
159546.15502904382,25.15,33,FL,In-Store,0,Tech Support,Electronics
93710.15158328047,56.78,39,NC,In-Store,0,Engineering,Restaurants
157408.21748053597,30.17,23,OH,In-Store,0,Healthcare,Furniture
14358.490055376222,16.7,68,MI,Online,0,Healthcare,Pharmacy
38034.97862731145,6.26,25,OH,Online,0,Engineering,Pharmacy
99182.910245485,7.74,49,TX,Online,0,Healthcare,Clothing
162634.02655583367,11.78,38,TX,In-Store,0,Engineering,Furniture
108311.49447520504,34.94,76,MI,In-Store,0,Healthcare,Gas
124494.92492476427,307.93,30,OH,In-Store,0,Retail,Toys
112296.48567020496,70.04,19,NC,In-Store,0,Hospitality,Furniture
125360.89950818811,150.23,64,PA,Online,0,Hospitality,Groceries
793.4383807728914,74.64,71,NC,Online,0,Hospitality,Restaurants
40360.43999265598,97.92,20,GA,Online,0,Healthcare,Pharmacy
12188.558176062894,82.85,26,OH,In-Store,0,Logistics,Electronics
83648.51764592284,18.27,51,OH,In-Store,0,Finance,Groceries
228636.4317655542,29.4,77,IL,In-Store,0,Engineering,Gas
255452.01193308487,10.48,72,CA,Online,0,Logistics,Furniture
99268.95395748876,59.17,40,OH,In-Store,0,Tech Support,Electronics
101991.85923497826,32.72,74,PA,In-Store,0,Retail,Clothing
105409.28167133512,99.16,47,CA,Online,0,Education,Pharmacy
8097.661754376432,17.04,21,PA,Online,0,Hospitality,Toys
29537.810338322583,28.05,61,OH,Online,0,Tech Support,Restaurants
247509.66316902533,33.0,31,FL,Online,0,Finance,Restaurants
36308.35168246907,120.16,42,PA,Online,0,Hospitality,Pharmacy
137741.74182838653,20.48,42,CA,In-Store,0,Logistics,Pharmacy
257826.69332395843,36.74,46,MI,Online,0,Education,Gas
248727.35112582103,37.22,37,PA,In-Store,1,Tech Support,Restaurants
180287.08628295668,24.39,60,IL,In-Store,0,Engineering,Groceries
14497.567596675528,23.74,57,IL,Online,0,Finance,Clothing
8193.421925006676,2.13,34,PA,In-Store,0,Hospitality,Gas
180199.6821371568,31.97,42,NC,Online,1,Finance,Electronics
199632.4572959322,55.08,24,IL,In-Store,0,Healthcare,Electronics
5910.763370897592,11.43,61,FL,Online,0,Engineering,Groceries
144511.1389041051,1.02,51,MI,Online,0,Finance,Clothing
149662.34704128985,1.32,79,GA,Online,0,Education,Restaurants
139468.0931112118,165.38,73,NY,In-Store,0,Education,Furniture
115327.8676582,37.64,56,PA,In-Store,0,Healthcare,Clothing
107581.02874550468,2.01,23,GA,In-Store,0,Retail,Restaurants
67206.62039539388,15.12,80,MI,In-Store,0,Retail,Furniture
234916.37893425947,34.31,23,CA,In-Store,0,Finance,Clothing
126614.60618341935,101.56,49,GA,In-Store,0,Logistics,Groceries
56057.00509952533,23.35,37,TX,Online,0,Education,Groceries
136556.91140112467,47.53,70,OH,Online,0,Engineering,Groceries
146784.3389958071,1.0,41,OH,In-Store,0,Hospitality,Furniture
122569.51014204194,4.47,41,IL,Online,0,Finance,Pharmacy
16826.698789863127,43.4,59,MI,Online,0,Logistics,Furniture
74377.8565034671,41.18,78,TX,In-Store,0,Education,Gas
133666.18406489515,5.99,37,GA,Online,0,Tech Support,Clothing
248969.49624409946,7.06,49,TX,Online,0,Engineering,Restaurants
4361.283454332167,70.18,51,FL,Online,0,Retail,Clothing
154886.82944044948,12.16,54,OH,In-Store,0,Tech Support,Pharmacy
96222.71458965242,49.92,48,TX,Online,0,Hospitality,Electronics
4353.4219321548335,61.66,75,OH,Online,0,Engineering,Clothing
25949.2033411848,85.25,51,GA,In-Store,0,Hospitality,Pharmacy
19685.81644262978,67.94,67,OH,Online,0,Logistics,Groceries
250753.53091061555,14.76,38,GA,In-Store,0,Tech Support,Furniture
61646.97485265223,13.07,58,OH,Online,0,Hospitality,Pharmacy
17137.97560867091,56.15,45,MI,Online,0,Education,Groceries
104106.67265501565,43.69,34,PA,Online,0,Finance,Clothing
2294.991957642638,46.89,54,IL,Online,0,Retail,Furniture
68640.91710904498,11.28,30,FL,In-Store,0,Finance,Toys
579.3650705253374,77.36,51,CA,Online,0,Finance,Restaurants
6029.1060795622025,97.51,49,MI,In-Store,0,Hospitality,Gas
31728.37333173705,21.01,34,OH,Online,0,Tech Support,Groceries
18655.911033552384,26.75,39,FL,Online,0,Tech Support,Pharmacy
95259.06118184119,30.49,50,GA,Online,0,Logistics,Gas
159104.2839056958,38.04,67,PA,Online,0,Hospitality,Groceries
200704.11106396577,43.32,62,MI,Online,0,Finance,Restaurants
113309.77737170813,43.91,39,FL,In-Store,0,Engineering,Toys
220876.0713683319,18.34,29,GA,Online,0,Education,Clothing
66390.92000394627,5.95,39,TX,In-Store,0,Hospitality,Pharmacy
147417.71799099006,18.12,56,OH,Online,0,Hospitality,Clothing
56658.35416635507,13.71,20,TX,In-Store,0,Tech Support,Restaurants
1872.7461757955568,44.65,40,CA,Online,0,Engineering,Furniture
39793.81531655592,42.21,54,OH,Online,0,Education,Electronics
39519.319127197705,40.65,35,FL,In-Store,0,Logistics,Electronics
143220.42598915639,76.83,58,TX,In-Store,0,Tech Support,Gas
116472.54151578783,49.91,47,IL,In-Store,0,Retail,Gas
41805.11141900408,106.91,27,OH,Online,0,Logistics,Gas
191163.92358757052,16.93,72,PA,Online,0,Education,Clothing
22475.616560317216,11.44,32,IL,In-Store,0,Logistics,Clothing
90797.20071087987,19.88,28,IL,In-Store,0,Retail,Groceries
205242.29535606218,64.26,35,FL,In-Store,0,Finance,Toys
98862.84813119724,87.54,41,TX,Online,0,Finance,Electronics
204134.4075965458,9.1,48,MI,Online,0,Retail,Electronics
48336.47000071992,25.95,46,TX,Online,0,Finance,Pharmacy
238060.13931763166,91.91,70,PA,In-Store,0,Retail,Clothing
29852.46459897189,33.49,70,MI,Online,0,Finance,Toys
6490.420618943593,19.66,33,TX,Online,0,Tech Support,Electronics
154048.48136887417,24.2,67,NY,In-Store,0,Logistics,Pharmacy
164703.26750744885,30.24,31,IL,Online,0,Education,Pharmacy
109589.84619612887,54.72,23,PA,In-Store,0,Engineering,Electronics
241528.77607554875,16.67,41,NY,In-Store,0,Logistics,Toys
92357.49176387869,140.82,65,PA,In-Store,0,Education,Gas
238117.8682238877,10.89,52,OH,Online,0,Healthcare,Furniture
55424.948875257025,30.78,76,NY,Online,0,Healthcare,Pharmacy
112704.35204945764,61.4,46,TX,In-Store,0,Engineering,Groceries
107236.65781375767,53.97,32,OH,Online,0,Healthcare,Furniture
170489.68524728875,88.99,30,NC,In-Store,0,Tech Support,Groceries
189571.4428089544,17.97,60,MI,In-Store,0,Engineering,Electronics
113250.21686728472,16.38,18,GA,Online,0,Healthcare,Gas
110143.1487529535,144.76,78,TX,In-Store,0,Tech Support,Electronics
30800.09895431713,35.33,21,GA,In-Store,0,Education,Groceries
63667.97336158484,64.87,20,MI,In-Store,0,Logistics,Groceries
119809.47949323879,12.0,72,GA,Online,1,Healthcare,Furniture
16501.60235144945,9.73,56,MI,Online,0,Healthcare,Electronics
165024.93655430654,45.18,35,PA,In-Store,0,Healthcare,Clothing
117916.61892505203,21.85,67,NC,In-Store,0,Finance,Restaurants
13982.852111256376,18.52,78,TX,Online,0,Hospitality,Groceries
8989.704869088424,88.63,62,NC,Online,0,Hospitality,Restaurants
62593.964513169,24.32,75,MI,In-Store,0,Retail,Furniture
47001.35900350472,7.49,33,NC,Online,0,Logistics,Toys
152077.66633061998,116.94,36,TX,In-Store,0,Finance,Gas
113765.8505110681,29.51,40,OH,Online,0,Logistics,Electronics
170311.8068270439,5.03,23,CA,In-Store,0,Hospitality,Restaurants
14326.090142718203,12.37,27,NC,In-Store,0,Engineering,Clothing
81259.04194480875,108.4,43,CA,In-Store,0,Tech Support,Toys
145273.48324033536,48.96,72,IL,Online,0,Hospitality,Electronics
179566.39075089508,13.55,47,TX,In-Store,0,Healthcare,Furniture
122474.70126932912,88.23,45,FL,In-Store,0,Education,Gas
63135.3902199528,5.74,50,OH,Online,0,Hospitality,Furniture
156835.1812417727,28.26,24,IL,In-Store,0,Retail,Restaurants
130172.47462873562,61.79,66,MI,In-Store,0,Education,Pharmacy
179558.59686917518,2.97,69,NC,Online,0,Logistics,Groceries
152495.15415577398,4.1,64,NY,Online,0,Retail,Groceries
13520.234634627928,86.18,37,GA,In-Store,0,Logistics,Clothing
954.2218389584946,50.47,33,MI,Online,0,Tech Support,Gas
11996.440026524931,23.7,26,GA,Online,0,Engineering,Gas
157904.29881917388,20.84,18,MI,In-Store,0,Tech Support,Gas
4248.619164080901,24.68,53,FL,Online,0,Hospitality,Electronics
128216.80358660256,195.11,70,MI,Online,0,Hospitality,Gas
79392.40158055449,0.42,33,IL,Online,0,Finance,Pharmacy
69181.62511792274,40.54,22,GA,Online,0,Education,Toys
124194.48997170856,110.84,78,MI,In-Store,0,Healthcare,Restaurants
85221.22695237877,33.32,47,OH,In-Store,0,Logistics,Restaurants
136988.60202538205,43.52,47,FL,Online,0,Hospitality,Furniture
119545.34320909913,5.31,61,CA,In-Store,0,Healthcare,Furniture
23254.77895558982,61.07,20,PA,In-Store,0,Logistics,Gas
187099.97731495262,27.94,42,MI,Online,0,Engineering,Furniture
77382.15087655456,14.39,35,GA,In-Store,1,Logistics,Electronics
216754.74983760226,70.97,22,NC,Online,0,Tech Support,Restaurants
70228.77751999043,60.02,66,FL,In-Store,0,Tech Support,Toys
84577.43697596289,2.73,76,NY,Online,0,Tech Support,Toys
90132.3958448658,135.57,30,NY,Online,0,Engineering,Pharmacy
22519.977990162308,7.14,42,TX,Online,0,Education,Restaurants
112364.07628498472,185.25,78,NC,Online,0,Education,Electronics
57448.42395529744,56.25,54,NY,Online,0,Engineering,Gas
43693.88283361921,44.46,37,CA,Online,0,Retail,Electronics
149339.04807079706,5.5,79,CA,Online,0,Hospitality,Pharmacy
108962.95517416783,38.69,58,IL,Online,0,Tech Support,Furniture
161054.456632131,43.83,49,NC,In-Store,0,Retail,Toys
151469.65280829038,31.9,28,FL,Online,0,Engineering,Restaurants
153165.29539198324,45.96,37,TX,Online,0,Hospitality,Gas
79544.85995106981,99.14,57,PA,In-Store,0,Healthcare,Furniture
139649.53807138395,63.95,67,NY,In-Store,0,Engineering,Pharmacy
7733.047782453952,106.87,20,NY,Online,0,Finance,Restaurants
129158.39345990872,12.28,61,NC,Online,0,Engineering,Pharmacy
113837.76576761196,148.46,42,TX,Online,0,Finance,Clothing
76239.55046239472,44.71,76,OH,In-Store,0,Finance,Groceries
145807.28889994964,21.4,67,OH,Online,0,Finance,Gas
160490.31918430908,3.35,52,NC,Online,0,Logistics,Groceries
23031.51979659952,17.27,65,NY,In-Store,0,Retail,Pharmacy
40997.55403995332,60.52,39,MI,Online,0,Logistics,Gas
226343.79150292592,34.8,66,TX,In-Store,0,Retail,Furniture
74923.10656691575,30.96,20,MI,In-Store,0,Tech Support,Clothing
181927.74193146205,33.31,57,MI,Online,0,Logistics,Pharmacy
242269.89266323272,25.65,25,NC,In-Store,0,Engineering,Electronics
181419.82649967825,13.02,54,OH,Online,0,Retail,Groceries
63748.27691765667,53.01,62,FL,Online,0,Finance,Clothing
68258.33938427435,40.04,59,PA,In-Store,0,Healthcare,Pharmacy
8096.00979356982,46.27,47,NC,In-Store,0,Retail,Gas
163188.53994969683,9.53,30,PA,Online,0,Logistics,Gas
81900.57143742434,60.23,29,PA,In-Store,0,Hospitality,Electronics
13297.513241527342,80.17,67,GA,Online,0,Education,Furniture
76985.47834441825,13.16,33,CA,Online,0,Finance,Furniture
163728.4455423194,13.79,48,GA,In-Store,0,Logistics,Clothing
61286.32022142231,3.75,41,IL,Online,0,Tech Support,Restaurants
66358.49598114476,52.94,18,MI,Online,0,Finance,Gas
142112.4439888425,26.03,69,PA,In-Store,0,Education,Electronics
55849.4666531865,0.73,79,PA,In-Store,0,Hospitality,Electronics
72296.64075685332,2.57,34,NC,In-Store,0,Finance,Restaurants
53486.37209427743,67.19,48,OH,In-Store,0,Retail,Groceries
116311.2098326944,22.62,51,IL,In-Store,0,Engineering,Pharmacy
10036.89823855581,3.05,79,MI,Online,0,Engineering,Restaurants
194468.944076182,24.78,37,OH,Online,0,Hospitality,Groceries
140092.53228492622,123.29,18,FL,Online,0,Tech Support,Restaurants
661.874198455741,39.43,72,MI,In-Store,0,Tech Support,Furniture
154481.42188936,85.76,62,TX,In-Store,0,Healthcare,Restaurants
206071.10397116333,31.69,38,PA,Online,0,Finance,Gas
82725.36340241176,47.69,33,GA,In-Store,0,Retail,Groceries
100729.62261577668,59.37,29,TX,Online,0,Retail,Toys
125031.86039986646,48.73,69,CA,Online,0,Retail,Pharmacy
95054.90562033722,63.65,70,OH,In-Store,1,Finance,Pharmacy
6727.097662675335,48.98,57,TX,In-Store,0,Healthcare,Restaurants
143459.05841494768,2.92,54,GA,In-Store,0,Healthcare,Furniture
28388.76651747232,17.12,27,NC,In-Store,0,Finance,Electronics
91786.09443857834,26.89,21,NY,In-Store,0,Healthcare,Clothing
44548.53920876633,10.97,37,PA,Online,0,Hospitality,Groceries
74782.15171917586,5.44,34,GA,In-Store,0,Finance,Furniture
133127.15680546165,8.69,25,IL,Online,0,Retail,Restaurants
7516.671230598475,14.79,76,NC,In-Store,0,Education,Gas
59630.47122468679,49.91,73,CA,In-Store,0,Logistics,Electronics
225258.7414029991,45.41,78,FL,Online,0,Retail,Electronics
239226.93442257328,85.69,74,TX,Online,0,Logistics,Groceries
39536.32299695236,19.26,48,OH,In-Store,0,Tech Support,Pharmacy
117942.99473096474,36.3,59,FL,Online,0,Healthcare,Gas
150971.56437209735,83.0,70,IL,Online,0,Retail,Toys
924.3052463617076,10.33,32,MI,In-Store,0,Engineering,Clothing
20832.494354557675,11.89,58,GA,In-Store,0,Logistics,Groceries
157389.2027840635,3.94,30,IL,In-Store,0,Tech Support,Furniture
100954.0435101209,25.33,61,CA,In-Store,0,Healthcare,Pharmacy
28325.969856893436,51.07,35,CA,Online,1,Hospitality,Toys
23116.86345495767,36.11,46,NY,In-Store,0,Logistics,Pharmacy
117440.6139178808,58.65,46,CA,In-Store,0,Finance,Electronics
92567.05409480196,49.01,72,MI,In-Store,0,Healthcare,Groceries
145920.7642180031,16.98,40,NY,In-Store,0,Engineering,Furniture
142153.56181910407,38.13,69,MI,In-Store,0,Education,Restaurants
127427.22762117304,61.71,65,IL,In-Store,0,Engineering,Clothing
39816.5920337816,8.16,53,CA,Online,0,Logistics,Furniture
190082.98469578053,9.79,31,OH,Online,0,Engineering,Groceries
97981.51582158163,71.13,44,MI,In-Store,0,Retail,Groceries
119353.13962545588,7.94,26,GA,Online,0,Tech Support,Groceries
137127.01079232036,89.37,24,NY,Online,1,Hospitality,Pharmacy
123928.95404967973,50.66,27,MI,Online,0,Tech Support,Electronics
138484.82492501076,43.44,56,NC,Online,0,Hospitality,Restaurants
127400.21445529611,26.56,53,MI,In-Store,0,Finance,Clothing
234309.87699558798,10.26,18,GA,Online,0,Tech Support,Groceries
171059.37725270906,18.62,34,GA,Online,0,Tech Support,Electronics
248207.9589431293,24.14,27,GA,In-Store,0,Engineering,Furniture
44871.120970631535,80.02,40,NY,Online,0,Logistics,Electronics
32572.070663524526,36.83,22,GA,In-Store,0,Healthcare,Restaurants
134848.9941530654,117.04,37,IL,Online,0,Healthcare,Groceries
134847.15891958916,158.92,33,IL,Online,0,Finance,Furniture
34308.206012425246,5.93,21,MI,In-Store,0,Engineering,Pharmacy
6098.48606619349,23.51,72,TX,In-Store,0,Engineering,Groceries
95918.67923943506,20.55,59,TX,Online,0,Finance,Clothing
44005.89874578541,27.34,74,CA,In-Store,0,Education,Pharmacy
52006.98003234423,57.06,52,NY,Online,0,Engineering,Electronics
170495.2961165629,46.35,43,NY,Online,0,Engineering,Gas
115407.57427790057,17.25,74,FL,Online,0,Engineering,Pharmacy
135012.4166731343,14.29,55,TX,In-Store,0,Hospitality,Furniture
179848.33942697317,48.72,28,MI,In-Store,0,Logistics,Clothing
161777.4761509096,11.01,49,PA,Online,0,Retail,Furniture
39854.35702902481,75.59,41,MI,In-Store,0,Logistics,Electronics
112106.65872834188,34.67,52,IL,Online,0,Retail,Toys
165632.33788927147,45.28,50,NC,In-Store,1,Logistics,Furniture
14127.960720765066,21.41,18,NY,Online,0,Tech Support,Electronics
36085.98565346515,58.45,45,GA,In-Store,0,Tech Support,Furniture
97604.54782778012,84.12,18,TX,Online,0,Education,Electronics
26955.85311409582,100.38,72,IL,Online,0,Education,Groceries
123977.95037773842,39.09,60,IL,Online,0,Healthcare,Electronics
137002.7598232655,81.37,21,MI,In-Store,0,Tech Support,Furniture
163547.68547239006,106.85,41,PA,In-Store,0,Logistics,Furniture
168791.09676664195,18.95,28,NY,Online,0,Hospitality,Restaurants
166132.9574518879,37.34,32,OH,Online,0,Finance,Electronics
72077.1814665019,25.44,77,MI,Online,0,Education,Toys
76108.26533398687,6.46,45,TX,Online,0,Finance,Restaurants
10826.47355708526,19.96,66,GA,In-Store,0,Finance,Gas
62632.805145171034,8.71,62,FL,Online,0,Healthcare,Restaurants
154671.47003195595,47.49,72,NC,Online,0,Tech Support,Groceries
54988.60803003972,19.63,53,OH,Online,0,Healthcare,Furniture
155425.49301090272,17.54,70,CA,In-Store,0,Engineering,Groceries
94037.52888063974,39.4,19,IL,In-Store,0,Engineering,Pharmacy
159420.51156772225,63.07,20,MI,In-Store,0,Logistics,Groceries
121414.39080847184,110.18,37,NY,In-Store,0,Education,Restaurants
130541.65420745932,19.17,67,MI,In-Store,0,Engineering,Gas
77593.89909832575,98.87,56,TX,In-Store,0,Engineering,Furniture
67864.62773794653,29.71,64,GA,Online,0,Education,Toys
39859.7434648287,31.8,49,NY,In-Store,0,Education,Clothing
146994.74753469496,21.98,61,NY,In-Store,0,Education,Clothing
12568.5989761539,125.93,63,CA,In-Store,0,Finance,Gas
13281.766607721054,106.57,71,CA,In-Store,0,Logistics,Electronics
149016.44887143758,118.2,32,OH,In-Store,0,Healthcare,Groceries
49702.9355787476,50.71,42,FL,In-Store,0,Hospitality,Electronics
78544.69599187121,73.37,25,FL,In-Store,0,Finance,Toys
32267.461380025707,130.27,38,IL,In-Store,0,Tech Support,Toys
153128.55564684904,15.57,32,MI,In-Store,0,Engineering,Electronics
65017.61210829691,13.06,59,GA,Online,0,Education,Gas
46744.67189878502,23.95,31,GA,In-Store,0,Logistics,Furniture
62422.632644265315,8.68,37,TX,Online,0,Hospitality,Furniture
47050.789622032615,30.03,48,PA,Online,0,Education,Clothing
16323.107178427814,17.23,30,GA,In-Store,0,Retail,Clothing
104401.25651622386,57.24,32,GA,Online,0,Logistics,Furniture
185970.190283594,12.29,22,OH,In-Store,0,Finance,Furniture
12839.45698373421,19.4,19,PA,Online,1,Healthcare,Gas
79549.90926369287,81.91,53,TX,Online,0,Finance,Gas
130559.2367402388,35.86,43,IL,Online,0,Engineering,Clothing
143335.80251355167,19.69,18,NY,Online,0,Hospitality,Groceries
39057.81082260476,45.13,48,OH,In-Store,0,Education,Furniture
52796.279281582625,43.94,69,IL,In-Store,0,Healthcare,Groceries
201757.0024415191,76.23,41,TX,Online,1,Healthcare,Electronics
11573.04015796692,38.02,56,NC,Online,0,Tech Support,Electronics
32636.76827262124,4.48,29,IL,Online,0,Healthcare,Electronics
54319.69955815172,9.63,22,FL,Online,0,Hospitality,Gas
37031.05249739342,4.39,70,IL,Online,0,Logistics,Restaurants
148266.4212300492,52.35,34,GA,In-Store,0,Education,Furniture
139691.06175452447,21.14,18,NC,Online,0,Engineering,Restaurants
150556.66354733595,22.95,61,FL,Online,0,Hospitality,Restaurants
39471.987278895,102.37,62,OH,Online,0,Tech Support,Electronics
147652.0075819542,35.21,66,TX,Online,0,Logistics,Gas
96747.8110117028,14.23,68,NC,Online,0,Education,Toys
48815.32020010887,43.97,79,MI,Online,0,Hospitality,Toys
120090.83900339104,4.3,71,OH,In-Store,0,Engineering,Restaurants
60747.83114271977,18.25,18,PA,In-Store,0,Engineering,Groceries
61893.1573697707,38.13,53,IL,Online,0,Finance,Furniture
48951.544923517366,16.77,44,MI,In-Store,0,Tech Support,Pharmacy
